eta_a,eta_s,b_a,b_s
0.179905703139996,0.104039227588636,0.479668443139718,0.449122950072386
0.135628788476644,0.108500698767162,0.482304849300305,0.415999469411786
0.184777118194695,0.111090322102159,0.472287237397036,0.472239576432629
0.184777118194695,0.111090322102159,0.472287237397036,0.472239576432629
0.170211119164214,0.104149500709484,0.465200811304572,0.454406605535381
0.12406009802599,0.118189630128193,0.46426554997278,0.441114137109448
0.128193787432117,0.118406509459088,0.478463184594493,0.42153489639843
0.108820154094844,0.105456701279097,0.456005633568372,0.416147033226225
0.158226937184844,0.098127625488327,0.444972148558237,0.439862673681378
0.158226937184844,0.098127625488327,0.444972148558237,0.439862673681378
0.158226937184844,0.098127625488327,0.444972148558237,0.439862673681378
0.109094966776256,0.103210731661306,0.47097756841315,0.397652914840068
0.10866888860847,0.106884660644232,0.511034751312729,0.388090735080079
0.118450572226134,0.110716713659339,0.538797970750406,0.381191569682346
0.118450572226134,0.110716713659339,0.538797970750406,0.381191569682346
0.118450572226134,0.110716713659339,0.538797970750406,0.381191569682346
0.118239627911299,0.108874376056339,0.588285931216673,0.349980771000843
0.120590774285977,0.101530723871426,0.525664641033975,0.374345011158383
0.122333425398328,0.089763192121172,0.49996551472855,0.386996794722597
0.118852132984493,0.089321091223993,0.519186658974215,0.365635473000094
0.131092080503915,0.081393905587421,0.435061472466223,0.417033539441342
0.1500281471029,0.06324143958253,0.450098368986587,0.380983914178557
0.146135683709779,0.046874806519973,0.400633189422623,0.380726569674311
0.142501527651102,0.063614616139513,0.423955881478184,0.382396045804709
0.096691830672016,0.076207970959526,0.415369014275167,0.383453049707804
0.131263456767907,0.061069246946387,0.415774199859772,0.38476652290317
0.177481743790997,0.061155669766586,0.434420589218617,0.399259161821851
0.195684859261353,0.067452778536485,0.43258482808934,0.42001425938745
0.173604429966219,0.067627847782071,0.422805125499455,0.406336447117551
0.184710191239448,0.063580756476032,0.43037625201382,0.410245273321026
0.163449512164363,0.076410910782461,0.423931848228091,0.404880395762854
0.13398238510126,0.083372983895126,0.457615303252958,0.393192193961301
0.137563409097866,0.07953692397346,0.43662568009952,0.395205398191088
0.102261737091625,0.074788938894458,0.45383415400968,0.369567668953256
0.159355227617634,0.075655812014625,0.51996856984198,0.386056819048447
0.132823322699596,0.060628226417663,0.442661107532624,0.372945577719473
0.159996714272906,0.051707504349825,0.476567758215581,0.361082711661049
0.149725307419919,0.051728234617796,0.475483551625363,0.34467069416201
0.092707355795794,0.052918312469541,0.446406876842057,0.329461668349491
0.092707355795794,0.052918312469541,0.446406876842057,0.329461668349491
0.08739145521637,0.054508235428194,0.475346304830709,0.314440910992318
0.145591438853564,0.060830688647899,0.518708642598651,0.324514846116835
0.119311136047296,0.071796323964799,0.511128359327451,0.321600853059097
0.148306278903988,0.093494638390374,0.610345078974547,0.346258729373575
0.125838435843964,0.11027320555244,0.633850697705797,0.33512911026517
0.125838435843964,0.11027320555244,0.633850697705797,0.33512911026517
0.125838435843964,0.11027320555244,0.633850697705797,0.33512911026517
0.125838435843964,0.11027320555244,0.633850697705797,0.33512911026517
0.125790055971208,0.113931764754365,0.636416253468543,0.352402705487119
0.149499972644858,0.096460048165356,0.611945332125789,0.346223632798941
0.149499972644858,0.096460048165356,0.611945332125789,0.346223632798941
0.149499972644858,0.096460048165356,0.611945332125789,0.346223632798941
0.138493859435156,0.066699463503024,0.50406671649598,0.362329274608721
0.149443876583468,0.072215528176815,0.545032679447226,0.344759528816437
0.149443876583468,0.072215528176815,0.545032679447226,0.344759528816437
0.12870999345744,0.086813743099167,0.593934891085124,0.336002517107642
0.12870999345744,0.086813743099167,0.593934891085124,0.336002517107642
0.14008322889886,0.076598439380704,0.625603034708961,0.307461125424492
0.140319966714846,0.109288926374566,0.681148248981988,0.326486442318066
0.133140020022483,0.083265042823394,0.547746000728979,0.339710113546165
0.139911573656891,0.07122578896296,0.554383762298115,0.340292261403625
0.195239855071327,0.047421127238125,0.474136784470157,0.366112170774649
0.195239855071327,0.047421127238125,0.474136784470157,0.366112170774649
0.189757839073904,0.057860550448893,0.52773017169169,0.364361208195402
0.140265830321786,0.082984666260201,0.517676043359627,0.366236894204754
0.140723117822127,0.067386923210843,0.487135257710352,0.362654045715934
0.106141911425271,0.086166932416674,0.490856525923388,0.360854464929587
0.136335463683887,0.074200316006829,0.461741046303436,0.381523090942846
0.1219538576748,0.08358125700534,0.472577653805059,0.379163789120809
0.186832497287656,0.068812458483814,0.474433016176058,0.393946215414448
0.185501587741172,0.071031730516076,0.469075005755043,0.412201446266788
0.140376783914297,0.071771025257606,0.470881307735627,0.366303838486399
0.135031393306781,0.060992147786201,0.477434774657073,0.357599334444128
0.181360652092849,0.081187224977236,0.488195971405445,0.40287012560401
0.162944726401792,0.087074054106241,0.444836619641936,0.428335803870931
0.16459306182675,0.089861243794261,0.438162002147242,0.437318554074807
0.16459306182675,0.089861243794261,0.438162002147242,0.437318554074807
0.16459306182675,0.089861243794261,0.438162002147242,0.437318554074807
0.16459306182675,0.089861243794261,0.438162002147242,0.437318554074807
0.16459306182675,0.089861243794261,0.438162002147242,0.437318554074807
0.160575466060373,0.080334774586103,0.43729135866778,0.41882195264557
0.160575466060373,0.080334774586103,0.43729135866778,0.41882195264557
0.172034485373262,0.079958768331607,0.436690333590163,0.426067357468141
0.169946543435482,0.060184281427161,0.401088767202231,0.396418237281616
0.187868255691809,0.065655578148527,0.437867435715816,0.410906092306471
0.190704083396514,0.070180603785001,0.454839192874559,0.409867198828731
0.19915711101984,0.085717088746878,0.460967019968179,0.429686427732816
0.19547800651807,0.107034317974426,0.477589506177495,0.471225702777404
0.19547800651807,0.107034317974426,0.477589506177495,0.471225702777404
0.194032333403327,0.106472125755,0.522380296122812,0.435850168412004
0.193451099135573,0.061195904878742,0.41621668109643,0.403783231875738
0.193451099135573,0.061195904878742,0.41621668109643,0.403783231875738
0.193451099135573,0.061195904878742,0.41621668109643,0.403783231875738
0.193451099135573,0.061195904878742,0.41621668109643,0.403783231875738
0.193451099135573,0.061195904878742,0.41621668109643,0.403783231875738
0.193451099135573,0.061195904878742,0.41621668109643,0.403783231875738
0.193451099135573,0.061195904878742,0.41621668109643,0.403783231875738
0.193451099135573,0.061195904878742,0.41621668109643,0.403783231875738
0.193451099135573,0.061195904878742,0.41621668109643,0.403783231875738
0.193451099135573,0.061195904878742,0.41621668109643,0.403783231875738
0.193451099135573,0.061195904878742,0.41621668109643,0.403783231875738
0.193451099135573,0.061195904878742,0.41621668109643,0.403783231875738
0.192178525534957,0.10634696815464,0.507035019197154,0.446122489109467
0.192178525534957,0.10634696815464,0.507035019197154,0.446122489109467
0.19221655827158,0.124739603330125,0.559276664081533,0.458613642761967
0.192136143062023,0.118580952787621,0.52428161380864,0.464037105510715
0.192136143062023,0.118580952787621,0.52428161380864,0.464037105510715
0.192136143062023,0.118580952787621,0.52428161380864,0.464037105510715
0.199140821334387,0.149445905244443,0.55945780214719,0.49111720032609
0.197603870955497,0.109557068223133,0.491084757172665,0.466132403072054
0.197603870955497,0.109557068223133,0.491084757172665,0.466132403072054
0.197800904112188,0.112946375847861,0.519480788274358,0.466133923428118
0.193701079816134,0.100301528852119,0.55747729633794,0.471503598492309
0.192031846314112,0.0994634479935,0.456833564780161,0.453613746585891
0.164866100819698,0.077418118876145,0.439405827414616,0.414886542622571
0.179926335355626,0.066726542322263,0.457880219318906,0.397041131931611
0.179926335355626,0.066726542322263,0.457880219318906,0.397041131931611
0.162955576137065,0.076176579759195,0.455795082705952,0.40953008544963
0.19751225890696,0.112925069468077,0.500248684689731,0.464839373424726
0.19751225890696,0.112925069468077,0.500248684689731,0.464839373424726
0.19751225890696,0.112925069468077,0.500248684689731,0.464839373424726
0.196207177392123,0.112859682659978,0.516468310640719,0.447580894822455
0.197184496590306,0.086555003264085,0.484184388593985,0.427930243673043
0.197469258484424,0.066720591663122,0.496670605716771,0.393829831310664
0.197469258484424,0.066720591663122,0.496670605716771,0.393829831310664
0.197469258484424,0.066720591663122,0.496670605716771,0.393829831310664
0.194985871156892,0.094467358748106,0.515217463633215,0.43364617744213
0.19752774084173,0.048931571351153,0.470206285712998,0.372544758933991
0.196134009818002,0.10857542225481,0.547958801016449,0.441171647972582
0.197693041761157,0.119527997062341,0.505944312787861,0.469126785033564
0.19784865783555,0.126313680273575,0.518699826067457,0.466185791638496
0.196145762895653,0.136030074341466,0.601085944985039,0.460629903594217
0.196467527240177,0.095950785331832,0.481976292701351,0.452680035622531
0.196440977381569,0.094821832933248,0.479970634071326,0.451277916508401
0.195305421026265,0.108837609495858,0.489424417731789,0.457772425257826
0.150291870607252,0.113617887801001,0.516189801739956,0.427323578004905
0.1452538315883,0.114497219194491,0.524867973177474,0.417384411284986
0.1452538315883,0.114497219194491,0.524867973177474,0.417384411284986
0.133913341275651,0.128303360614743,0.529540574046575,0.419288124855276
0.146166563431174,0.121352889655376,0.558996438712811,0.413361596970854
0.167434567123902,0.115694944993871,0.573206362572053,0.426625169272725
0.147790819869238,0.119582847209883,0.570435930309169,0.406153052901035
0.132391893128579,0.115421123400403,0.549545652224942,0.394628389113966
0.132391893128579,0.115421123400403,0.549545652224942,0.394628389113966
0.132391893128579,0.115421123400403,0.549545652224942,0.394628389113966
0.132391893128579,0.115421123400403,0.549545652224942,0.394628389113966
0.132391893128579,0.115421123400403,0.549545652224942,0.394628389113966
0.132391893128579,0.115421123400403,0.549545652224942,0.394628389113966
0.132391893128579,0.115421123400403,0.549545652224942,0.394628389113966
0.157683476286038,0.100560222652206,0.548022076749078,0.391347961028587
0.134186673816786,0.125882450277967,0.574108949060765,0.400205964883365
0.133662454585689,0.132494999897765,0.576501441369238,0.406846089223385
0.143500704953047,0.128638060566428,0.574034063926757,0.407818316578305
0.127680723483855,0.123106470516597,0.574528247730118,0.38616894668392
0.144704052198577,0.123705696480881,0.575119197510941,0.406277251418081
0.173570525219403,0.102513697364596,0.551795456863832,0.417063060762296
0.175347715295754,0.10730259329837,0.544891310717178,0.421040370097018
0.17259334380249,0.097907855874056,0.492306844876776,0.419141757855877
0.176358720187651,0.094288067110079,0.514205046076793,0.412963610854709
0.177139652884176,0.094320890838991,0.509731699480861,0.41389971317602
0.179148222345746,0.096292041409844,0.49218606280419,0.413386314354646
0.17781234608348,0.09511721451551,0.515367076706321,0.427149091085321
0.175726720456926,0.092374888644763,0.532885600357831,0.423228448138571
0.188939975994526,0.097112269373306,0.532350816447387,0.425840332226216
0.192457172273035,0.103663041326647,0.528102861025227,0.419900862191431
0.184922530541654,0.103605887851891,0.523050935049133,0.417366257272408
0.179314075430843,0.097332528321783,0.522830546111181,0.423477707109066
0.185507123975556,0.095296642332094,0.508772258619836,0.422354401405068
0.188081850277048,0.0983158704654,0.542784480491728,0.413342909888882
0.188081850277048,0.0983158704654,0.542784480491728,0.413342909888882
0.189966558766571,0.074727035553972,0.436900669418699,0.42477173569023
0.189966558766571,0.074727035553972,0.436900669418699,0.42477173569023
0.189629946323297,0.08273281390699,0.462829302882352,0.42425632508409
0.192756772242307,0.09629687146108,0.52832865358851,0.415202045496524
0.199232433447502,0.092137544299362,0.499058317166579,0.436516523330062
0.199232433447502,0.092137544299362,0.499058317166579,0.436516523330062
0.194527725275278,0.091227351956096,0.472059767654455,0.433018678482142
0.192505221046145,0.087002189249151,0.443189166713137,0.439163959640174
0.194532318387816,0.091827223958164,0.483459577684326,0.436034762232644
0.194532318387816,0.091827223958164,0.483459577684326,0.436034762232644
0.194532318387816,0.091827223958164,0.483459577684326,0.436034762232644
0.194532318387816,0.091827223958164,0.483459577684326,0.436034762232644
0.197009006659292,0.092673845637014,0.542514626954237,0.415464883809665
0.197009006659292,0.092673845637014,0.542514626954237,0.415464883809665
0.193988422686493,0.10199815502123,0.602435437435339,0.4131437141439
0.194317651072296,0.13775683739791,0.656309613401051,0.408448612254621
0.194077480106141,0.139653676603807,0.740027863173522,0.379431209362285
0.193649014869795,0.150142805117284,0.721527073062225,0.415146120835389
0.194840406812445,0.133290273608565,0.698434624695646,0.395059846121623
0.194840406812445,0.133290273608565,0.698434624695646,0.395059846121623
0.196852253770533,0.127139874723552,0.695968733176354,0.404567657137321
0.196852253770533,0.127139874723552,0.695968733176354,0.404567657137321
0.195085012861381,0.118891295975435,0.61148753493048,0.423227615847953
0.160330566708759,0.109383048059465,0.498825144969032,0.447419839410064
0.193114609435543,0.140996613064814,0.672297171521419,0.411961185663652
0.198291302379208,0.115719844929163,0.597755133448224,0.421539442167755
0.18948452315901,0.116823245802114,0.579741827744368,0.423585351187068
0.18948452315901,0.116823245802114,0.579741827744368,0.423585351187068
0.18948452315901,0.116823245802114,0.579741827744368,0.423585351187068
0.173167597351737,0.094990547493915,0.58664531765686,0.421657715219432
0.164904409295924,0.093049258896383,0.501738523808822,0.407655020317726
0.126581271929976,0.094595893813955,0.492588490935531,0.390269681730357
0.142970318415555,0.096838646541442,0.49255350705137,0.40279885425581
0.132396571663861,0.095419779960672,0.494694850035058,0.398960876101111
0.155824667837873,0.134026819758336,0.540046009677534,0.456020974321249
0.173447528744028,0.091164376540017,0.47096156718226,0.434840013201223
0.173447528744028,0.091164376540017,0.47096156718226,0.434840013201223
0.173447528744028,0.091164376540017,0.47096156718226,0.434840013201223
0.17322875225083,0.147004737331838,0.548721146274986,0.480416450949998
0.173208454242286,0.147669824093364,0.549112372376755,0.481209348631733
0.173208454242286,0.147669824093364,0.549112372376755,0.481209348631733
0.16349375663164,0.146230128255097,0.530329254636425,0.478074327880401
0.175968596002123,0.170187824121844,0.548050485281381,0.520147896015681
0.175968596002123,0.170187824121844,0.548050485281381,0.520147896015681
0.175968596002123,0.170187824121844,0.548050485281381,0.520147896015681
0.182238126319502,0.151846771458873,0.559348591303727,0.523964527766934
0.182579798718378,0.16522951037387,0.527267846496652,0.52246171928486
0.189404843335406,0.176496356210961,0.601850187551957,0.515026039501725
0.189404843335406,0.176496356210961,0.601850187551957,0.515026039501725
0.197042019898968,0.137193976227643,0.588461661134574,0.455084007909882
0.185867271151517,0.159547988213984,0.576704895385432,0.484503601786532
0.181864282954869,0.162843503862297,0.62556900728361,0.467688969817295
0.182921270440792,0.149497994642084,0.573884185364516,0.468559175952374
0.182921270440792,0.149497994642084,0.573884185364516,0.468559175952374
0.182921270440792,0.149497994642084,0.573884185364516,0.468559175952374
0.182902270115704,0.154333045502083,0.580960592876884,0.473295671223971
0.184250928494996,0.089790099614303,0.447268603139428,0.434922255947407
0.184250928494996,0.089790099614303,0.447268603139428,0.434922255947407
0.184250928494996,0.089790099614303,0.447268603139428,0.434922255947407
0.184870545205437,0.097770580445279,0.490427774593093,0.42851705173873
0.179111010291538,0.104546883356944,0.477568337081392,0.452433864800986
0.18214895030204,0.075306570681755,0.478604543075145,0.404021008436357
0.183352894621328,0.056686264917656,0.476546085433325,0.372200640315805
0.166866774910423,0.147260673860017,0.547051268174736,0.485684140348074
0.154829837904686,0.055515786402628,0.407333448403513,0.382416601658031
0.130016149967705,0.069906529347866,0.407959125345051,0.388537076765219
0.186920175318393,0.136966243024404,0.548086079287546,0.484743350024315
0.144544224771115,0.097813067151936,0.484619666718398,0.418012441680486
0.128560298913825,0.083567091541075,0.426217657506319,0.405196462603932
0.154920034571806,0.071297210772408,0.486595777652474,0.38023970546858
0.181341770675788,0.156267514198393,0.562412970548696,0.488741498833352
0.181341770675788,0.156267514198393,0.562412970548696,0.488741498833352
0.185841456555053,0.164164720384058,0.567751991324833,0.502576297498051
0.185841456555053,0.164164720384058,0.567751991324833,0.502576297498051
0.185841456555053,0.164164720384058,0.567751991324833,0.502576297498051
0.189492385946955,0.123164841266556,0.561302934974438,0.441022534195743
0.191501748364667,0.154330680079228,0.641106248563591,0.456128703193602
0.192960596568502,0.144719594591254,0.629279100944073,0.445558195091877
0.133524345313375,0.061906313645972,0.419376802263693,0.379313954096076
0.11529166076072,0.091622155479364,0.537527504159952,0.349850283519514
0.10748841315619,0.069480511303121,0.509147598084497,0.320054533419419
0.10748841315619,0.069480511303121,0.509147598084497,0.320054533419419
0.164584088725601,0.105718986712672,0.544409058815595,0.406977184241703
0.138616137376225,0.093444322115967,0.459688139284275,0.415119920832317
0.190659951438362,0.116261984622528,0.529546448387098,0.448373134435478
0.184823259334874,0.17055610592805,0.681548871338046,0.455439042144312
0.184823259334874,0.17055610592805,0.681548871338046,0.455439042144312
0.184823259334874,0.17055610592805,0.681548871338046,0.455439042144312
0.125923510162085,0.068904879911222,0.414417985413589,0.390966467381231
0.125923510162085,0.068904879911222,0.414417985413589,0.390966467381231
0.133695581609626,0.062447892626595,0.405294612211485,0.38896643928922
0.091234838622014,0.076821959589301,0.389030975996903,0.372843952501123
0.130669200463642,0.057827937131274,0.418327823423111,0.369448387200978
0.083704607800904,0.058007157097146,0.442277384015171,0.319161582869315
0.19986449575744,0.117880999632724,0.572668173866051,0.440839450137156
0.199816359082833,0.117858195505788,0.572589370067879,0.44080852175449
0.183594648222194,0.137326059442327,0.501086776457776,0.490603541439957
0.190697006624673,0.135100021014257,0.546140740408182,0.471416180590123
0.190697006624673,0.135100021014257,0.546140740408182,0.471416180590123
0.188328426674973,0.133193830787172,0.542682083176658,0.468568212613116
0.188328426674973,0.133193830787172,0.542682083176658,0.468568212613116
0.184236641848841,0.147863959112303,0.626333954295197,0.438435737350571
0.184236641848841,0.147863959112303,0.626333954295197,0.438435737350571
0.190004721366446,0.146362202769227,0.659246247620554,0.435060248627207
0.190004721366446,0.146362202769227,0.659246247620554,0.435060248627207
0.190004721366446,0.146362202769227,0.659246247620554,0.435060248627207
0.190004721366446,0.146362202769227,0.659246247620554,0.435060248627207
0.190004721366446,0.146362202769227,0.659246247620554,0.435060248627207
0.190004721366446,0.146362202769227,0.659246247620554,0.435060248627207
0.190004721366446,0.146362202769227,0.659246247620554,0.435060248627207
0.188726521261861,0.129809778536255,0.589816062691345,0.435372607259012
0.158078837829366,0.064927549832176,0.405610450212887,0.400749613928152
