  1	 0.000191	 0.000110	 0.000063	 0.000142	 0.000089	 0.000039	 0.000059	 0.000181	 0.000244
  2	 0.000593	 0.000340	 0.000196	 0.000441	 0.000274	 0.000122	 0.000183	 0.000562	 0.000756
  3	 0.001038	 0.000595	 0.000343	 0.000772	 0.000481	 0.000214	 0.000321	 0.000985	 0.001324
  4	 0.001541	 0.000883	 0.000509	 0.001146	 0.000714	 0.000318	 0.000477	 0.001462	 0.001964
  5	 0.002114	 0.001211	 0.000699	 0.001572	 0.000979	 0.000436	 0.000654	 0.002005	 0.002694
  6	 0.002769	 0.001586	 0.000915	 0.002059	 0.001282	 0.000571	 0.000856	 0.002626	 0.003529
  7	 0.003521	 0.002017	 0.001164	 0.002619	 0.001630	 0.000726	 0.001089	 0.003340	 0.004488
  8	 0.004386	 0.002512	 0.001450	 0.003262	 0.002031	 0.000904	 0.001356	 0.004160	 0.005590
  9	 0.005381	 0.003082	 0.001778	 0.004002	 0.002491	 0.001109	 0.001664	 0.005104	 0.006858
 10	 0.006526	 0.003738	 0.002157	 0.004854	 0.003021	 0.001345	 0.002018	 0.006189	 0.008317
 11	 0.007844	 0.004493	 0.002593	 0.005834	 0.003632	 0.001616	 0.002426	 0.007440	 0.009997
 12	 0.009361	 0.005362	 0.003094	 0.006962	 0.004334	 0.001929	 0.002895	 0.008878	 0.011931
 13	 0.011107	 0.006363	 0.003671	 0.008261	 0.005142	 0.002289	 0.003435	 0.010535	 0.014156
 14	 0.013117	 0.007514	 0.004336	 0.009756	 0.006073	 0.002703	 0.004056	 0.012441	 0.016718
 15	 0.015429	 0.008839	 0.005100	 0.011476	 0.007144	 0.003180	 0.004772	 0.014635	 0.019666
 16	 0.018091	 0.010364	 0.005980	 0.013456	 0.008376	 0.003728	 0.005595	 0.017159	 0.023059
 17	 0.021154	 0.012118	 0.006992	 0.015734	 0.009794	 0.004360	 0.006542	 0.020065	 0.026963
 18	 0.024679	 0.014138	 0.008157	 0.018356	 0.011426	 0.005086	 0.007632	 0.023408	 0.031455
 19	 0.028735	 0.016461	 0.009498	 0.021372	 0.013304	 0.005922	 0.008887	 0.027255	 0.036625
 20	 0.033402	 0.019135	 0.011041	 0.024844	 0.015465	 0.006884	 0.010330	 0.031681	 0.042573
 21	 0.038772	 0.022211	 0.012816	 0.028837	 0.017951	 0.007990	 0.011991	 0.036774	 0.049417
 22	 0.044950	 0.025750	 0.014858	 0.033433	 0.020812	 0.009264	 0.013902	 0.042635	 0.057292
 23	 0.052059	 0.029823	 0.017208	 0.038721	 0.024103	 0.010729	 0.016100	 0.049378	 0.066353
 24	 0.060239	 0.034508	 0.019911	 0.044804	 0.027891	 0.012415	 0.018630	 0.057136	 0.076779
 25	 0.069650	 0.039900	 0.023022	 0.051804	 0.032248	 0.014354	 0.021540	 0.066062	 0.088774
 26	 0.080478	 0.046103	 0.026601	 0.059858	 0.037261	 0.016586	 0.024889	 0.076333	 0.102575
 27	 0.092937	 0.053240	 0.030719	 0.069125	 0.043030	 0.019153	 0.028742	 0.088150	 0.118455
 28	 0.107271	 0.061451	 0.035457	 0.079786	 0.049666	 0.022107	 0.033175	 0.101745	 0.136725
 29	 0.123763	 0.070899	 0.040909	 0.092053	 0.057302	 0.025506	 0.038276	 0.117388	 0.157745
 30	 0.142738	 0.081769	 0.047181	 0.106166	 0.066088	 0.029417	 0.044144	 0.135386	 0.181930
 31	 0.164570	 0.094276	 0.054397	 0.122404	 0.076196	 0.033916	 0.050896	 0.156093	 0.209757
 32	 0.189688	 0.108665	 0.062699	 0.141086	 0.087825	 0.039093	 0.058664	 0.179917	 0.241772
 33	 0.218588	 0.125220	 0.072252	 0.162581	 0.101206	 0.045049	 0.067602	 0.207328	 0.278606
 34	 0.251838	 0.144268	 0.083242	 0.187312	 0.116601	 0.051901	 0.077885	 0.238866	 0.320986
 35	 0.290093	 0.166183	 0.095887	 0.215765	 0.134313	 0.059785	 0.089716	 0.275150	 0.369745
 36	 0.334107	 0.191397	 0.110436	 0.248502	 0.154691	 0.068856	 0.103328	 0.316897	 0.425844
 37	 0.384746	 0.220406	 0.127174	 0.286166	 0.178137	 0.079292	 0.118989	 0.364928	 0.490387
 38	 0.443008	 0.253782	 0.146432	 0.329501	 0.205112	 0.091299	 0.137008	 0.420189	 0.564647
 39	 0.510040	 0.292182	 0.168588	 0.379357	 0.236148	 0.105114	 0.157739	 0.483768	 0.650083
 40	 0.587161	 0.336362	 0.194080	 0.436719	 0.271855	 0.121008	 0.181590	 0.556917	 0.748381
 41	 0.675891	 0.387191	 0.223409	 0.502714	 0.312937	 0.139294	 0.209031	 0.641076	 0.861473
 42	 0.777975	 0.445672	 0.257152	 0.578643	 0.360202	 0.160333	 0.240602	 0.737903	 0.991587
 43	 0.896636	 0.513648	 0.296374	 0.666900	 0.415142	 0.184788	 0.277300	 0.850451	 1.142829
 44	 1.287251	 0.737416	 0.425487	 0.957432	 0.595996	 0.265289	 0.398105	 1.220946	 1.640697
 45	 1.479359	 0.847467	 0.488986	 1.100318	 0.684942	 0.304881	 0.457517	 1.403158	 1.885553
 46	 1.700066	 0.973902	 0.561939	 1.264476	 0.787130	 0.350366	 0.525775	 1.612497	 2.166861
 47	 1.953631	 1.119159	 0.645752	 1.453072	 0.904530	 0.402624	 0.604194	 1.853001	 2.490048
 48	 2.244941	 1.286039	 0.742042	 1.669742	 1.039406	 0.462660	 0.694287	 2.129306	 2.861344
 49	 2.579612	 1.477759	 0.852664	 1.918664	 1.194359	 0.531632	 0.797790	 2.446738	 3.287907
 50	 2.964096	 1.698014	 0.979751	 2.204635	 1.372374	 0.610870	 0.916698	 2.811417	 3.777960
 51	 3.405800	 1.951049	 1.125751	 2.533166	 1.576883	 0.701901	 1.053303	 3.230370	 4.340945
 52	 3.132852	 1.794688	 1.035531	 2.330153	 1.450508	 0.645649	 0.968889	 2.971481	 3.993052
 53	 3.604597	 2.064933	 1.191462	 2.681028	 1.668926	 0.742871	 1.114785	 3.418927	 4.594327
 54	 4.147288	 2.375819	 1.370842	 3.084670	 1.920191	 0.854714	 1.282621	 3.933664	 5.286026
 55	 4.771579	 2.733451	 1.577195	 3.549006	 2.209238	 0.983374	 1.475694	 4.525799	 6.081732
 56	 5.489724	 3.144848	 1.814570	 4.083148	 2.541738	 1.131376	 1.697793	 5.206952	 6.997061
