  1	 0.000383	 0.000219	 0.000126	 0.000285	 0.000177	 0.000079	 0.000118	 0.000363	 0.000488
  2	 0.001568	 0.000898	 0.000518	 0.001167	 0.000726	 0.000323	 0.000485	 0.001488	 0.001999
  3	 0.003645	 0.002088	 0.001205	 0.002711	 0.001688	 0.000751	 0.001127	 0.003458	 0.004646
  4	 0.006728	 0.003854	 0.002224	 0.005004	 0.003115	 0.001386	 0.002081	 0.006381	 0.008575
  5	 0.010955	 0.006276	 0.003621	 0.008148	 0.005072	 0.002258	 0.003388	 0.010391	 0.013963
  6	 0.016493	 0.009448	 0.005452	 0.012267	 0.007636	 0.003399	 0.005101	 0.015643	 0.021021
  7	 0.023535	 0.013482	 0.007779	 0.017505	 0.010896	 0.004850	 0.007278	 0.022322	 0.029997
  8	 0.032306	 0.018507	 0.010678	 0.024029	 0.014958	 0.006658	 0.009991	 0.030642	 0.041176
  9	 0.043067	 0.024671	 0.014235	 0.032033	 0.019940	 0.008876	 0.013319	 0.040849	 0.054892
 10	 0.056119	 0.032148	 0.018549	 0.041740	 0.025983	 0.011565	 0.017356	 0.053228	 0.071527
 11	 0.071806	 0.041135	 0.023735	 0.053408	 0.033246	 0.014798	 0.022207	 0.068107	 0.091522
 12	 0.090527	 0.051859	 0.029923	 0.067332	 0.041914	 0.018657	 0.027997	 0.085864	 0.115384
 13	 0.112741	 0.064585	 0.037265	 0.083854	 0.052199	 0.023235	 0.034867	 0.106933	 0.143696
 14	 0.138974	 0.079612	 0.045936	 0.103366	 0.064345	 0.028641	 0.042980	 0.131815	 0.177132
 15	 0.169832	 0.097290	 0.056136	 0.126318	 0.078632	 0.035001	 0.052524	 0.161085	 0.216464
 16	 0.206015	 0.118018	 0.068096	 0.153230	 0.095385	 0.042458	 0.063714	 0.195403	 0.262581
 17	 0.248323	 0.142254	 0.082081	 0.184698	 0.114973	 0.051177	 0.076798	 0.235532	 0.316506
 18	 0.297681	 0.170530	 0.098395	 0.221409	 0.137826	 0.061349	 0.092063	 0.282348	 0.379417
 19	 0.355151	 0.203452	 0.117391	 0.264154	 0.164434	 0.073193	 0.109836	 0.336857	 0.452666
 20	 0.421954	 0.241720	 0.139472	 0.313841	 0.195364	 0.086960	 0.130496	 0.400219	 0.537811
 21	 0.499497	 0.286142	 0.165103	 0.371516	 0.231266	 0.102941	 0.154478	 0.473768	 0.636645
 22	 0.589396	 0.337642	 0.194819	 0.438381	 0.272890	 0.121469	 0.182281	 0.559037	 0.751230
 23	 0.693514	 0.397287	 0.229234	 0.515822	 0.321096	 0.142926	 0.214481	 0.657792	 0.883936
 24	 0.813991	 0.466303	 0.269056	 0.605431	 0.376877	 0.167755	 0.251741	 0.772063	 1.037492
 25	 0.953290	 0.546102	 0.315100	 0.709038	 0.441373	 0.196463	 0.294822	 0.904187	 1.215039
 26	 1.114245	 0.638307	 0.368302	 0.828754	 0.515895	 0.229635	 0.344600	 1.056851	 1.420189
 27	 1.300117	 0.744786	 0.429740	 0.967001	 0.601953	 0.267941	 0.402084	 1.233149	 1.657096
 28	 1.514656	 0.867687	 0.500654	 1.126571	 0.701285	 0.312155	 0.468434	 1.436638	 1.930542
 29	 1.762179	 1.009483	 0.582470	 1.310674	 0.815888	 0.363167	 0.544985	 1.671411	 2.246029
 30	 2.047651	 1.173019	 0.676830	 1.523002	 0.948061	 0.422000	 0.633272	 1.942178	 2.609884
 31	 2.376785	 1.361567	 0.785621	 1.767805	 1.100450	 0.489831	 0.735062	 2.254359	 3.029389
 32	 2.756153	 1.578892	 0.911017	 2.049972	 1.276097	 0.568015	 0.852388	 2.614186	 3.512922
 33	 3.193317	 1.829326	 1.055517	 2.375126	 1.478503	 0.658110	 0.987589	 3.028832	 4.070120
 34	 3.696977	 2.117853	 1.221997	 2.749738	 1.711698	 0.761909	 1.143355	 3.506549	 4.712072
 35	 4.277142	 2.450207	 1.413764	 3.181254	 1.980314	 0.881476	 1.322781	 4.056830	 5.451536
 36	 4.945329	 2.832985	 1.634626	 3.678237	 2.289684	 1.019182	 1.529429	 4.690599	 6.303189
 37	 5.714784	 3.273776	 1.888962	 4.250543	 2.645941	 1.177759	 1.767397	 5.420420	 7.283917
 38	 6.600751	 3.781312	 2.181809	 4.909508	 3.056143	 1.360348	 2.041397	 6.260752	 8.413148
 39	 7.620766	 4.365638	 2.518964	 5.668174	 3.528409	 1.570562	 2.356855	 7.228226	 9.713232
 40	 8.795001	 5.038311	 2.907095	 6.541547	 4.072079	 1.812560	 2.720007	 8.341978	 11.209882
 41	 10.146667	 5.812628	 3.353874	 7.546889	 4.697900	 2.091125	 3.138033	 9.624020	 12.932680
