 35	 0.199923	 0.032408	 0.029976	 0.139571	 0.034808	 0.077095	 0.146742	 0.031638	 0.045734	 0.041271	 0.099161	 0.037116	 0.031669
 36	 0.230255	 0.037324	 0.034524	 0.160746	 0.040089	 0.088791	 0.169005	 0.036438	 0.052672	 0.047533	 0.114206	 0.042747	 0.036474
 37	 0.265152	 0.042981	 0.039756	 0.185109	 0.046165	 0.102248	 0.194619	 0.041961	 0.060655	 0.054737	 0.131515	 0.049226	 0.042001
 38	 0.305302	 0.049489	 0.045776	 0.213138	 0.053155	 0.117731	 0.224088	 0.048314	 0.069840	 0.063025	 0.151429	 0.056680	 0.048361
 39	 0.351494	 0.056977	 0.052702	 0.245386	 0.061198	 0.135544	 0.257993	 0.055624	 0.080406	 0.072561	 0.174340	 0.065256	 0.055678
 40	 0.404638	 0.065592	 0.060671	 0.282487	 0.070450	 0.156037	 0.297000	 0.064034	 0.092563	 0.083531	 0.200699	 0.075122	 0.064097
 41	 0.465780	 0.075503	 0.069838	 0.325171	 0.081096	 0.179615	 0.341878	 0.073710	 0.106550	 0.096153	 0.231026	 0.086473	 0.073782
 42	 0.536123	 0.086905	 0.080385	 0.374279	 0.093343	 0.206741	 0.393509	 0.084842	 0.122641	 0.110674	 0.265916	 0.099533	 0.084925
 43	 0.617885	 0.100159	 0.092645	 0.431359	 0.107578	 0.238270	 0.453522	 0.097781	 0.141345	 0.127553	 0.306470	 0.114712	 0.097876
 44	 0.887048	 0.143790	 0.133003	 0.619268	 0.154441	 0.342065	 0.651085	 0.140376	 0.202918	 0.183118	 0.439974	 0.164683	 0.140513
 45	 1.019409	 0.165246	 0.152849	 0.711672	 0.177486	 0.393106	 0.748236	 0.161323	 0.233196	 0.210441	 0.505624	 0.189256	 0.161480
 46	 1.171469	 0.189895	 0.175648	 0.817828	 0.203961	 0.451744	 0.859846	 0.185386	 0.267981	 0.241832	 0.581046	 0.217486	 0.185567
 47	 1.346156	 0.218212	 0.201840	 0.939781	 0.234375	 0.519107	 0.988065	 0.213031	 0.307941	 0.277893	 0.667690	 0.249918	 0.213238
 48	 1.546836	 0.250742	 0.231930	 1.079880	 0.269315	 0.596494	 1.135362	 0.244789	 0.353848	 0.319321	 0.767227	 0.287174	 0.245027
 49	 1.777371	 0.288111	 0.266496	 1.240822	 0.309453	 0.685393	 1.304573	 0.281271	 0.406585	 0.366911	 0.881572	 0.329974	 0.281545
 50	 2.042198	 0.331040	 0.306204	 1.425703	 0.355561	 0.787516	 1.498953	 0.323180	 0.467165	 0.421581	 1.012925	 0.379140	 0.323495
 51	 2.346411	 0.380353	 0.351817	 1.638081	 0.408527	 0.904828	 1.722243	 0.371322	 0.536756	 0.484381	 1.163814	 0.435618	 0.371684
 52	 2.158247	 0.349851	 0.323604	 1.506719	 0.375766	 0.832267	 1.584132	 0.341545	 0.493712	 0.445537	 1.070485	 0.400684	 0.341877
 53	 2.483080	 0.402507	 0.372309	 1.733493	 0.432322	 0.957530	 1.822556	 0.392951	 0.568020	 0.512594	 1.231602	 0.460991	 0.393333
 54	 2.856713	 0.463073	 0.428331	 1.994334	 0.497374	 1.101611	 2.096800	 0.452078	 0.653491	 0.589725	 1.416923	 0.530357	 0.452518
 55	 3.286461	 0.532734	 0.492767	 2.294350	 0.572196	 1.267331	 2.412230	 0.520087	 0.751798	 0.678440	 1.630077	 0.610140	 0.520592
 56	 3.780726	 0.612855	 0.566876	 2.639408	 0.658251	 1.457931	 2.775016	 0.598305	 0.864864	 0.780473	 1.875231	 0.701902	 0.598887
 57	 4.349166	 0.704999	 0.652107	 3.036248	 0.757221	 1.677134	 3.192245	 0.688261	 0.994898	 0.897819	 2.157175	 0.807434	 0.688930
 58	 5.002869	 0.810964	 0.750122	 3.492612	 0.871035	 1.929216	 3.672057	 0.791710	 1.144437	 1.032766	 2.481411	 0.928796	 0.792480
 59	 5.754572	 0.932815	 0.862831	 4.017393	 1.001912	 2.219089	 4.223799	 0.910668	 1.316394	 1.187943	 2.854254	 1.068352	 0.911554
 60	 6.618895	 1.072921	 0.992427	 4.620796	 1.152397	 2.552391	 4.858204	 1.047448	 1.514113	 1.366370	 3.282956	 1.228816	 1.048467
 61	 7.612618	 1.234004	 1.141424	 5.314536	 1.325411	 2.935592	 5.587587	 1.204706	 1.741433	 1.571509	 3.775840	 1.413303	 1.205878
 62	 8.754989	 1.419182	 1.312709	 6.112050	 1.524306	 3.376116	 6.426076	 1.385488	 2.002758	 1.807334	 4.342453	 1.625387	 1.386836
 63	 10.068079	 1.632033	 1.509592	 7.028747	 1.752925	 3.882472	 7.389871	 1.593286	 2.303135	 2.078401	 4.993743	 1.869166	 1.594836
 64	 11.577186	 1.876659	 1.735865	 8.082287	 2.015671	 4.464417	 8.497540	 1.832104	 2.648353	 2.389933	 5.742256	 2.149336	 1.833886
 65	 13.311283	 2.157756	 1.995873	 9.292899	 2.317590	 5.133123	 9.770351	 2.106527	 3.045038	 2.747911	 6.602364	 2.471276	 2.108576
 66	 15.303537	 2.480699	 2.294588	 10.683734	 2.664455	 5.901379	 11.232645	 2.421803	 3.500778	 3.159181	 7.590516	 2.841143	 2.424159
 67	 17.591879	 2.851639	 2.637699	 12.281276	 3.062872	 6.783814	 12.912266	 2.783937	 4.024251	 3.631575	 8.725529	 3.265980	 2.786645
 68	 20.219657	 3.277601	 3.031704	 14.115786	 3.520387	 7.797143	 14.841029	 3.199786	 4.625371	 4.174039	 10.028900	 3.753834	 3.202898
 69	 23.236351	 3.766607	 3.484022	 16.221806	 4.045615	 8.960446	 17.055253	 3.677181	 5.315458	 4.796790	 11.525173	 4.313891	 3.680758
 70	 26.698376	 4.327800	 4.003112	 18.638721	 4.648378	 10.295479	 19.596345	 4.225051	 6.107418	 5.511472	 13.242328	 4.956626	 4.229161
 71	 30.669963	 4.971593	 4.598606	 21.411373	 5.339860	 11.827010	 22.511451	 4.853559	 7.015943	 6.331345	 15.212226	 5.693962	 4.858281
 72	 35.224127	 5.709822	 5.281450	 24.590735	 6.132772	 13.583195	 25.854162	 5.574261	 8.057736	 7.271483	 17.471080	 6.539455	 5.579684
 73	 40.443710	 6.555915	 6.064066	 28.234641	 7.041539	 15.595981	 29.685285	 6.400267	 9.251748	 8.348986	 20.059981	 7.508484	 6.406493
 74	 46.422502	 7.525076	 6.960517	 32.408567	 8.082489	 17.901535	 34.073659	 7.346418	 10.619433	 9.583217	 23.025447	 8.618463	 7.353564
 75	 53.266424	 8.634474	 7.986684	 37.186458	 9.274065	 20.540701	 39.097031	 8.429477	 12.185023	 10.996040	 26.420015	 9.889056	 8.437677
 76	 61.094744	 9.903443	 9.160450	 42.651580	 10.637031	 23.559473	 44.842940	 9.668318	 13.975799	 12.612077	 30.302843	 11.342405	 9.677723
 77	 70.041308	 11.353679	 10.501883	 48.897373	 12.194692	 27.009464	 51.409630	 11.084123	 16.022381	 14.458958	 34.740316	 13.003359	 11.094905
 78	 80.255724	 13.009433	 12.033417	 56.028281	 13.973095	 30.948367	 58.906911	 12.700567	 18.358991	 16.567569	 39.806642	 14.899693	 12.712922
 79	 91.904448	 14.897688	 13.780008	 64.160510	 16.001221	 35.440370	 67.456959	 14.543992	 21.023708	 18.972270	 45.584380	 17.062310	 14.558140
 80	 105.171668	 17.048301	 15.769274	 73.422647	 18.311139	 40.556501	 77.194968	 16.643546	 24.058667	 21.711085	 52.164888	 19.525405	 16.659736
 81	 120.259890	 19.494099	 18.031578	 83.956066	 20.938106	 46.374850	 88.269575	 19.031276	 27.510190	 24.825818	 59.648609	 22.326574	 19.049789
 82	 137.390069	 22.270896	 20.600050	 95.915019	 23.920592	 52.980623	 100.842957	 21.742148	 31.428824	 28.362082	 68.145136	 25.506839	 21.763298
 83	 156.801098	 25.417419	 23.510509	 109.466284	 27.300191	 60.465941	 115.090461	 24.813967	 35.869217	 32.369192	 77.772958	 29.110549	 24.838105
 84	 178.748445	 28.975079	 26.801260	 124.788208	 31.121381	 68.929319	 131.199598	 28.287162	 40.889808	 36.899887	 88.658789	 33.185133	 28.314678
 85	 203.501672	 32.987571	 30.512720	 142.068978	 35.431095	 78.474706	 149.368223	 32.204390	 46.552261	 42.009813	 100.936328	 37.780637	 32.235718
 86	 231.340537	 37.500244	 34.686835	 161.503900	 40.278040	 89.209982	 169.801675	 36.609925	 52.920572	 47.756721	 114.744336	 42.948997	 36.645538
 87	 262.549363	 42.559187	 39.366238	 183.291466	 45.711719	 101.244790	 192.708646	 41.548760	 60.059784	 54.199307	 130.223837	 48.743001	 41.589177
 88	 297.409358	 48.209984	 44.593090	 207.627992	 51.781094	 114.687568	 218.295538	 47.065397	 68.034222	 61.395620	 147.514309	 55.214853	 47.111181
 89	 336.188567	 54.496084	 50.407584	 234.700608	 58.532831	 129.641681	 246.759096	 53.202255	 76.905205	 69.400996	 166.748701	 62.414318	 53.254008
