  1	 0.000066	 0.000011	 0.000010	 0.000046	 0.000011	 0.000025	 0.000048	 0.000010	 0.000015	 0.000014	 0.000033	 0.000012	 0.000010
  2	 0.000270	 0.000044	 0.000041	 0.000189	 0.000047	 0.000104	 0.000198	 0.000043	 0.000062	 0.000056	 0.000134	 0.000050	 0.000043
  3	 0.000628	 0.000102	 0.000094	 0.000438	 0.000109	 0.000242	 0.000461	 0.000099	 0.000144	 0.000130	 0.000312	 0.000117	 0.000099
  4	 0.001159	 0.000188	 0.000174	 0.000809	 0.000202	 0.000447	 0.000851	 0.000183	 0.000265	 0.000239	 0.000575	 0.000215	 0.000184
  5	 0.001888	 0.000306	 0.000283	 0.001318	 0.000329	 0.000728	 0.001385	 0.000299	 0.000432	 0.000390	 0.000936	 0.000350	 0.000299
  6	 0.002842	 0.000461	 0.000426	 0.001984	 0.000495	 0.001096	 0.002086	 0.000450	 0.000650	 0.000587	 0.001410	 0.000528	 0.000450
  7	 0.004055	 0.000657	 0.000608	 0.002831	 0.000706	 0.001564	 0.002976	 0.000642	 0.000928	 0.000837	 0.002011	 0.000753	 0.000642
  8	 0.005566	 0.000902	 0.000835	 0.003886	 0.000969	 0.002146	 0.004086	 0.000881	 0.001273	 0.001149	 0.002761	 0.001033	 0.000882
  9	 0.007421	 0.001203	 0.001113	 0.005180	 0.001292	 0.002861	 0.005446	 0.001174	 0.001698	 0.001532	 0.003681	 0.001378	 0.001175
 10	 0.009669	 0.001567	 0.001450	 0.006750	 0.001683	 0.003729	 0.007097	 0.001530	 0.002212	 0.001996	 0.004796	 0.001795	 0.001532
 11	 0.012372	 0.002006	 0.001855	 0.008637	 0.002154	 0.004771	 0.009081	 0.001958	 0.002830	 0.002554	 0.006137	 0.002297	 0.001960
 12	 0.015598	 0.002528	 0.002339	 0.010889	 0.002716	 0.006015	 0.011449	 0.002468	 0.003568	 0.003220	 0.007736	 0.002896	 0.002471
 13	 0.019425	 0.003149	 0.002912	 0.013561	 0.003382	 0.007491	 0.014258	 0.003074	 0.004444	 0.004010	 0.009635	 0.003606	 0.003077
 14	 0.023945	 0.003882	 0.003590	 0.016716	 0.004169	 0.009234	 0.017575	 0.003789	 0.005478	 0.004943	 0.011877	 0.004445	 0.003793
 15	 0.029262	 0.004743	 0.004387	 0.020428	 0.005095	 0.011284	 0.021478	 0.004631	 0.006694	 0.006041	 0.014514	 0.005432	 0.004635
 16	 0.035496	 0.005754	 0.005322	 0.024781	 0.006180	 0.013688	 0.026054	 0.005617	 0.008120	 0.007328	 0.017606	 0.006590	 0.005623
 17	 0.042786	 0.006936	 0.006415	 0.029870	 0.007449	 0.016499	 0.031404	 0.006771	 0.009787	 0.008832	 0.021222	 0.007943	 0.006777
 18	 0.051290	 0.008314	 0.007690	 0.035807	 0.008930	 0.019778	 0.037646	 0.008117	 0.011733	 0.010588	 0.025440	 0.009522	 0.008125
 19	 0.061192	 0.009919	 0.009175	 0.042719	 0.010654	 0.023597	 0.044914	 0.009684	 0.013998	 0.012632	 0.030351	 0.011360	 0.009693
 20	 0.072702	 0.011785	 0.010901	 0.050755	 0.012658	 0.028035	 0.053363	 0.011505	 0.016631	 0.015008	 0.036060	 0.013497	 0.011516
 21	 0.086063	 0.013951	 0.012904	 0.060082	 0.014984	 0.033188	 0.063169	 0.013619	 0.019687	 0.017766	 0.042687	 0.015978	 0.013633
 22	 0.101552	 0.016462	 0.015227	 0.070896	 0.017681	 0.039161	 0.074538	 0.016071	 0.023231	 0.020964	 0.050370	 0.018853	 0.016086
 23	 0.119492	 0.019370	 0.017916	 0.083420	 0.020804	 0.046079	 0.087706	 0.018910	 0.027334	 0.024667	 0.059268	 0.022184	 0.018928
 24	 0.140250	 0.022735	 0.021029	 0.097912	 0.024418	 0.054083	 0.102942	 0.022195	 0.032083	 0.028952	 0.069564	 0.026038	 0.022216
 25	 0.164251	 0.026625	 0.024628	 0.114667	 0.028597	 0.063339	 0.120559	 0.025993	 0.037573	 0.033907	 0.081468	 0.030493	 0.026018
 26	 0.191984	 0.031121	 0.028786	 0.134028	 0.033426	 0.074033	 0.140914	 0.030382	 0.043917	 0.039632	 0.095224	 0.035642	 0.030411
 27	 0.224010	 0.036312	 0.033588	 0.156386	 0.039002	 0.086383	 0.164421	 0.035450	 0.051243	 0.046243	 0.111108	 0.041588	 0.035484
 28	 0.260975	 0.042304	 0.039130	 0.182192	 0.045437	 0.100637	 0.191553	 0.041299	 0.059700	 0.053874	 0.129443	 0.048450	 0.041340
 29	 0.303623	 0.049217	 0.045525	 0.211966	 0.052863	 0.117084	 0.222856	 0.048049	 0.069456	 0.062678	 0.150596	 0.056368	 0.048095
 30	 0.352810	 0.057191	 0.052900	 0.246305	 0.061427	 0.136051	 0.258959	 0.055833	 0.080708	 0.072832	 0.174993	 0.065500	 0.055887
 31	 0.409521	 0.066383	 0.061403	 0.285895	 0.071300	 0.157920	 0.300584	 0.064807	 0.093680	 0.084539	 0.203121	 0.076028	 0.064870
 32	 0.474887	 0.076979	 0.071204	 0.331529	 0.082681	 0.183127	 0.348562	 0.075151	 0.108633	 0.098033	 0.235543	 0.088164	 0.075224
 33	 0.550212	 0.089189	 0.082498	 0.384114	 0.095796	 0.212173	 0.403850	 0.087071	 0.125864	 0.113582	 0.272904	 0.102148	 0.087156
 34	 0.636994	 0.103257	 0.095510	 0.444699	 0.110905	 0.245639	 0.467547	 0.100805	 0.145716	 0.131497	 0.315947	 0.118259	 0.100903
 35	 0.736959	 0.119461	 0.110499	 0.514487	 0.128310	 0.284187	 0.540921	 0.116625	 0.168584	 0.152134	 0.365530	 0.136818	 0.116738
 36	 0.852092	 0.138124	 0.127761	 0.594863	 0.148355	 0.328585	 0.625426	 0.134844	 0.194921	 0.175901	 0.422635	 0.158193	 0.134976
 37	 0.984674	 0.159616	 0.147640	 0.687422	 0.171439	 0.379712	 0.722741	 0.155826	 0.225250	 0.203271	 0.488396	 0.182807	 0.155977
 38	 1.137333	 0.184362	 0.170530	 0.793997	 0.198018	 0.438580	 0.834791	 0.179984	 0.260172	 0.234785	 0.564114	 0.211149	 0.180159
 39	 1.313091	 0.212852	 0.196883	 0.916697	 0.228618	 0.506357	 0.963796	 0.207798	 0.300378	 0.271067	 0.651290	 0.243779	 0.208000
 40	 1.515425	 0.245650	 0.227221	 1.057951	 0.263846	 0.584381	 1.112307	 0.239818	 0.346663	 0.312836	 0.751647	 0.281342	 0.240051
 41	 1.748335	 0.283405	 0.262143	 1.220551	 0.304398	 0.674196	 1.283261	 0.276676	 0.399942	 0.360917	 0.867170	 0.324583	 0.276945
 42	 2.016423	 0.326862	 0.302339	 1.407709	 0.351074	 0.777577	 1.480035	 0.319101	 0.461269	 0.416259	 1.000141	 0.374354	 0.319412
 43	 2.325401	 0.376947	 0.348667	 1.623414	 0.404869	 0.896726	 1.706821	 0.367997	 0.531950	 0.480043	 1.153393	 0.431717	 0.368356
 44	 2.768985	 0.448852	 0.415177	 1.933089	 0.482100	 1.067781	 2.032407	 0.438195	 0.633422	 0.571614	 1.373410	 0.514069	 0.438621
 45	 3.278767	 0.531487	 0.491613	 2.288979	 0.570857	 1.264364	 2.406583	 0.518869	 0.750038	 0.676851	 1.626260	 0.608712	 0.519374
 46	 3.864605	 0.626452	 0.579453	 2.697965	 0.672855	 1.490276	 2.836582	 0.611578	 0.884052	 0.797788	 1.916835	 0.717474	 0.612173
 47	 4.537821	 0.735580	 0.680394	 3.167952	 0.790067	 1.749883	 3.330715	 0.718116	 1.038055	 0.936763	 2.250748	 0.842458	 0.718814
 48	 5.311421	 0.860980	 0.796386	 3.708019	 0.924756	 2.048200	 3.898530	 0.840539	 1.215020	 1.096461	 2.634452	 0.986079	 0.841357
 49	 6.200348	 1.005075	 0.929670	 4.328598	 1.079525	 2.390990	 4.550994	 0.981213	 1.418368	 1.279967	 3.075357	 1.151111	 0.982167
 50	 7.221766	 1.170647	 1.082820	 5.041673	 1.257361	 2.784871	 5.300705	 1.142853	 1.652024	 1.490823	 3.581978	 1.340740	 1.143965
 51	 8.395395	 1.360891	 1.258792	 5.861009	 1.461698	 3.237448	 6.162137	 1.328582	 1.920498	 1.733101	 4.164095	 1.558627	 1.329874
 52	 9.474967	 1.535890	 1.420662	 6.614682	 1.649659	 3.653755	 6.954532	 1.499425	 2.167457	 1.955962	 4.699560	 1.759053	 1.500884
 53	 10.717100	 1.737239	 1.606905	 7.481843	 1.865924	 4.132749	 7.866246	 1.695994	 2.451603	 2.212381	 5.315656	 1.989658	 1.697644
 54	 12.146244	 1.968903	 1.821189	 8.479559	 2.114748	 4.683858	 8.915223	 1.922158	 2.778528	 2.507406	 6.024507	 2.254983	 1.924028
